"Experiment","Ensemble","Model","Data","Time","Temp"
"1pctCO2","r1i1p1f1","CanESM5","Ocean",7,289.162384033203
"1pctCO2","r1i1p1f1","CanESM5","Ocean",8,289.25146484375
"1pctCO2","r1i1p1f1","CanESM5","Ocean",9,289.192077636719
"1pctCO2","r1i1p1f1","CanESM5","Ocean",10,289.254028320312
"1pctCO2","r1i1p1f1","CanESM5","Ocean",11,289.223602294922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",12,289.127319335938
"1pctCO2","r1i1p1f1","CanESM5","Ocean",13,289.22265625
"1pctCO2","r1i1p1f1","CanESM5","Ocean",14,289.213043212891
"1pctCO2","r1i1p1f1","CanESM5","Ocean",15,289.158630371094
"1pctCO2","r1i1p1f1","CanESM5","Ocean",16,289.281066894531
"1pctCO2","r1i1p1f1","CanESM5","Ocean",17,289.258361816406
"1pctCO2","r1i1p1f1","CanESM5","Ocean",18,289.421203613281
"1pctCO2","r1i1p1f1","CanESM5","Ocean",19,289.522277832031
"1pctCO2","r1i1p1f1","CanESM5","Ocean",20,289.461273193359
"1pctCO2","r1i1p1f1","CanESM5","Ocean",21,289.467895507812
"1pctCO2","r1i1p1f1","CanESM5","Ocean",22,289.5673828125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",23,289.602508544922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",24,289.453277587891
"1pctCO2","r1i1p1f1","CanESM5","Ocean",25,289.557495117188
"1pctCO2","r1i1p1f1","CanESM5","Ocean",26,289.493255615234
"1pctCO2","r1i1p1f1","CanESM5","Ocean",27,289.505493164062
"1pctCO2","r1i1p1f1","CanESM5","Ocean",28,289.724822998047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",29,289.948974609375
"1pctCO2","r1i1p1f1","CanESM5","Ocean",30,289.72705078125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",31,289.776489257812
"1pctCO2","r1i1p1f1","CanESM5","Ocean",32,289.924835205078
"1pctCO2","r1i1p1f1","CanESM5","Ocean",33,290.001831054688
"1pctCO2","r1i1p1f1","CanESM5","Ocean",34,289.975189208984
"1pctCO2","r1i1p1f1","CanESM5","Ocean",35,289.908508300781
"1pctCO2","r1i1p1f1","CanESM5","Ocean",36,289.983032226562
"1pctCO2","r1i1p1f1","CanESM5","Ocean",37,290.215393066406
"1pctCO2","r1i1p1f1","CanESM5","Ocean",38,290.164337158203
"1pctCO2","r1i1p1f1","CanESM5","Ocean",39,290.12451171875
"1pctCO2","r1i1p1f1","CanESM5","Ocean",40,290.130828857422
"1pctCO2","r1i1p1f1","CanESM5","Ocean",41,290.142608642578
"1pctCO2","r1i1p1f1","CanESM5","Ocean",42,290.238891601562
"1pctCO2","r1i1p1f1","CanESM5","Ocean",43,290.226806640625
"1pctCO2","r1i1p1f1","CanESM5","Ocean",44,290.332244873047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",45,290.324890136719
"1pctCO2","r1i1p1f1","CanESM5","Ocean",46,290.350708007812
"1pctCO2","r1i1p1f1","CanESM5","Ocean",47,290.248504638672
"1pctCO2","r1i1p1f1","CanESM5","Ocean",48,290.292510986328
"1pctCO2","r1i1p1f1","CanESM5","Ocean",49,290.510040283203
"1pctCO2","r1i1p1f1","CanESM5","Ocean",50,290.670104980469
"1pctCO2","r1i1p1f1","CanESM5","Ocean",51,290.732757568359
"1pctCO2","r1i1p1f1","CanESM5","Ocean",52,290.639862060547
"1pctCO2","r1i1p1f1","CanESM5","Ocean",53,290.672210693359
"1pctCO2","r1i1p1f1","CanESM5","Ocean",54,290.593994140625
"1pctCO2","r1i1p1f1","CanESM5","Ocean",55,290.657684326172
"1pctCO2","r1i1p1f1","CanESM5","Ocean",56,290.776702880859
"1pctCO2","r1i1p1f1","CanESM5","Ocean",57,290.936462402344
"1pctCO2","r1i1p1f1","CanESM5","Ocean",58,290.79345703125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",59,290.687622070312
"1pctCO2","r1i1p1f1","CanESM5","Ocean",60,290.852386474609
"1pctCO2","r1i1p1f1","CanESM5","Ocean",61,291.131408691406
"1pctCO2","r1i1p1f1","CanESM5","Ocean",62,291.162628173828
"1pctCO2","r1i1p1f1","CanESM5","Ocean",63,291.076843261719
"1pctCO2","r1i1p1f1","CanESM5","Ocean",64,291.144866943359
"1pctCO2","r1i1p1f1","CanESM5","Ocean",65,291.135223388672
"1pctCO2","r1i1p1f1","CanESM5","Ocean",66,291.285705566406
"1pctCO2","r1i1p1f1","CanESM5","Ocean",67,291.398132324219
"1pctCO2","r1i1p1f1","CanESM5","Ocean",68,291.511749267578
"1pctCO2","r1i1p1f1","CanESM5","Ocean",69,291.369171142578
"1pctCO2","r1i1p1f1","CanESM5","Ocean",70,291.334045410156
"1pctCO2","r1i1p1f1","CanESM5","Ocean",71,291.451629638672
"1pctCO2","r1i1p1f1","CanESM5","Ocean",72,291.48876953125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",73,291.487365722656
"1pctCO2","r1i1p1f1","CanESM5","Ocean",74,291.563507080078
"1pctCO2","r1i1p1f1","CanESM5","Ocean",75,291.592010498047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",76,291.590637207031
"1pctCO2","r1i1p1f1","CanESM5","Ocean",77,291.681549072266
"1pctCO2","r1i1p1f1","CanESM5","Ocean",78,291.743865966797
"1pctCO2","r1i1p1f1","CanESM5","Ocean",79,291.760162353516
"1pctCO2","r1i1p1f1","CanESM5","Ocean",80,291.728393554688
"1pctCO2","r1i1p1f1","CanESM5","Ocean",81,291.835205078125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",82,291.826538085938
"1pctCO2","r1i1p1f1","CanESM5","Ocean",83,291.916229248047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",84,292.008972167969
"1pctCO2","r1i1p1f1","CanESM5","Ocean",85,291.986755371094
"1pctCO2","r1i1p1f1","CanESM5","Ocean",86,292.014526367188
"1pctCO2","r1i1p1f1","CanESM5","Ocean",87,292.085235595703
"1pctCO2","r1i1p1f1","CanESM5","Ocean",88,292.120422363281
"1pctCO2","r1i1p1f1","CanESM5","Ocean",89,292.129852294922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",90,292.130096435547
"1pctCO2","r1i1p1f1","CanESM5","Ocean",91,292.268524169922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",92,292.304138183594
"1pctCO2","r1i1p1f1","CanESM5","Ocean",93,292.389617919922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",94,292.423095703125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",95,292.401336669922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",96,292.492340087891
"1pctCO2","r1i1p1f1","CanESM5","Ocean",97,292.63330078125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",98,292.624755859375
"1pctCO2","r1i1p1f1","CanESM5","Ocean",99,292.547912597656
"1pctCO2","r1i1p1f1","CanESM5","Ocean",100,292.560150146484
"1pctCO2","r1i1p1f1","CanESM5","Ocean",101,292.691131591797
"1pctCO2","r1i1p1f1","CanESM5","Ocean",102,292.748870849609
"1pctCO2","r1i1p1f1","CanESM5","Ocean",103,292.924072265625
"1pctCO2","r1i1p1f1","CanESM5","Ocean",104,292.977813720703
"1pctCO2","r1i1p1f1","CanESM5","Ocean",105,292.855895996094
"1pctCO2","r1i1p1f1","CanESM5","Ocean",106,292.974975585938
"1pctCO2","r1i1p1f1","CanESM5","Ocean",107,293.102844238281
"1pctCO2","r1i1p1f1","CanESM5","Ocean",108,293.126220703125
"1pctCO2","r1i1p1f1","CanESM5","Ocean",109,293.223510742188
"1pctCO2","r1i1p1f1","CanESM5","Ocean",110,293.406494140625
"1pctCO2","r1i1p1f1","CanESM5","Ocean",111,293.277740478516
"1pctCO2","r1i1p1f1","CanESM5","Ocean",112,293.238677978516
"1pctCO2","r1i1p1f1","CanESM5","Ocean",113,293.426177978516
"1pctCO2","r1i1p1f1","CanESM5","Ocean",114,293.501922607422
"1pctCO2","r1i1p1f1","CanESM5","Ocean",115,293.577301025391
"1pctCO2","r1i1p1f1","CanESM5","Ocean",116,293.548919677734
"1pctCO2","r1i1p1f1","CanESM5","Ocean",117,293.595245361328
"1pctCO2","r1i1p1f1","CanESM5","Ocean",118,293.637054443359
"1pctCO2","r1i1p1f1","CanESM5","Ocean",119,293.822875976562
"1pctCO2","r1i1p1f1","CanESM5","Ocean",120,293.814514160156
"1pctCO2","r1i1p1f1","CanESM5","Ocean",121,293.803619384766
"1pctCO2","r1i1p1f1","CanESM5","Ocean",122,293.944305419922
"1pctCO2","r1i1p1f1","CanESM5","Ocean",123,293.928100585938
"1pctCO2","r1i1p1f1","CanESM5","Ocean",124,293.912750244141
"1pctCO2","r1i1p1f1","CanESM5","Ocean",125,294.017761230469
"1pctCO2","r1i1p1f1","CanESM5","Ocean",126,294.142791748047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",127,294.20947265625
"1pctCO2","r1i1p1f1","CanESM5","Ocean",128,294.149291992188
"1pctCO2","r1i1p1f1","CanESM5","Ocean",129,294.164611816406
"1pctCO2","r1i1p1f1","CanESM5","Ocean",130,294.264190673828
"1pctCO2","r1i1p1f1","CanESM5","Ocean",131,294.353485107422
"1pctCO2","r1i1p1f1","CanESM5","Ocean",132,294.443237304688
"1pctCO2","r1i1p1f1","CanESM5","Ocean",133,294.365570068359
"1pctCO2","r1i1p1f1","CanESM5","Ocean",134,294.503601074219
"1pctCO2","r1i1p1f1","CanESM5","Ocean",135,294.480682373047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",136,294.506530761719
"1pctCO2","r1i1p1f1","CanESM5","Ocean",137,294.574401855469
"1pctCO2","r1i1p1f1","CanESM5","Ocean",138,294.548309326172
"1pctCO2","r1i1p1f1","CanESM5","Ocean",139,294.637878417969
"1pctCO2","r1i1p1f1","CanESM5","Ocean",140,294.778625488281
"1pctCO2","r1i1p1f1","CanESM5","Ocean",141,294.855865478516
"1pctCO2","r1i1p1f1","CanESM5","Ocean",142,294.965667724609
"1pctCO2","r1i1p1f1","CanESM5","Ocean",143,294.999938964844
"1pctCO2","r1i1p1f1","CanESM5","Ocean",144,294.941619873047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",145,294.998809814453
"1pctCO2","r1i1p1f1","CanESM5","Ocean",146,295.078155517578
"1pctCO2","r1i1p1f1","CanESM5","Ocean",147,295.162322998047
"1pctCO2","r1i1p1f1","CanESM5","Ocean",148,295.167999267578
"1pctCO2","r1i1p1f1","CanESM5","Ocean",149,295.260894775391
"1pctCO2","r1i1p1f1","CanESM5","Ocean",150,295.343841552734
"1pctCO2","r1i1p1f1","CanESM5","Global",0,286.759002685547
"1pctCO2","r1i1p1f1","CanESM5","Global",1,286.698425292969
"1pctCO2","r1i1p1f1","CanESM5","Global",2,286.753356933594
"1pctCO2","r1i1p1f1","CanESM5","Global",3,286.714996337891
"1pctCO2","r1i1p1f1","CanESM5","Global",4,286.659118652344
"1pctCO2","r1i1p1f1","CanESM5","Global",5,286.696105957031
"1pctCO2","r1i1p1f1","CanESM5","Global",6,286.564636230469
"1pctCO2","r1i1p1f1","CanESM5","Global",7,286.791137695312
"1pctCO2","r1i1p1f1","CanESM5","Global",8,286.814880371094
"1pctCO2","r1i1p1f1","CanESM5","Global",9,286.752471923828
"1pctCO2","r1i1p1f1","CanESM5","Global",10,286.826232910156
"1pctCO2","r1i1p1f1","CanESM5","Global",11,286.869598388672
"1pctCO2","r1i1p1f1","CanESM5","Global",12,286.766082763672
"1pctCO2","r1i1p1f1","CanESM5","Global",13,286.789337158203
"1pctCO2","r1i1p1f1","CanESM5","Global",14,286.817291259766
"1pctCO2","r1i1p1f1","CanESM5","Global",15,286.7314453125
"1pctCO2","r1i1p1f1","CanESM5","Global",16,286.946472167969
"1pctCO2","r1i1p1f1","CanESM5","Global",17,286.898834228516
"1pctCO2","r1i1p1f1","CanESM5","Global",18,287.042907714844
"1pctCO2","r1i1p1f1","CanESM5","Global",19,287.170562744141
"1pctCO2","r1i1p1f1","CanESM5","Global",20,287.056854248047
"1pctCO2","r1i1p1f1","CanESM5","Global",21,287.104644775391
"1pctCO2","r1i1p1f1","CanESM5","Global",22,287.263031005859
"1pctCO2","r1i1p1f1","CanESM5","Global",23,287.326202392578
"1pctCO2","r1i1p1f1","CanESM5","Global",24,287.195953369141
"1pctCO2","r1i1p1f1","CanESM5","Global",25,287.238098144531
"1pctCO2","r1i1p1f1","CanESM5","Global",26,287.154144287109
"1pctCO2","r1i1p1f1","CanESM5","Global",27,287.126739501953
"1pctCO2","r1i1p1f1","CanESM5","Global",28,287.366638183594
"1pctCO2","r1i1p1f1","CanESM5","Global",29,287.704559326172
"1pctCO2","r1i1p1f1","CanESM5","Global",30,287.457916259766
"1pctCO2","r1i1p1f1","CanESM5","Global",31,287.492156982422
"1pctCO2","r1i1p1f1","CanESM5","Global",32,287.705169677734
"1pctCO2","r1i1p1f1","CanESM5","Global",33,287.742431640625
"1pctCO2","r1i1p1f1","CanESM5","Global",34,287.716857910156
"1pctCO2","r1i1p1f1","CanESM5","Global",35,287.554718017578
"1pctCO2","r1i1p1f1","CanESM5","Global",36,287.650726318359
"1pctCO2","r1i1p1f1","CanESM5","Global",37,287.969543457031
"1pctCO2","r1i1p1f1","CanESM5","Global",38,287.891632080078
"1pctCO2","r1i1p1f1","CanESM5","Global",39,287.8857421875
"1pctCO2","r1i1p1f1","CanESM5","Global",40,287.861419677734
"1pctCO2","r1i1p1f1","CanESM5","Global",41,287.907104492188
"1pctCO2","r1i1p1f1","CanESM5","Global",42,288.052764892578
"1pctCO2","r1i1p1f1","CanESM5","Global",43,288.014068603516
"1pctCO2","r1i1p1f1","CanESM5","Global",44,288.100799560547
"1pctCO2","r1i1p1f1","CanESM5","Global",45,288.07666015625
"1pctCO2","r1i1p1f1","CanESM5","Global",46,288.163208007812
"1pctCO2","r1i1p1f1","CanESM5","Global",47,287.996856689453
"1pctCO2","r1i1p1f1","CanESM5","Global",48,288.075378417969
"1pctCO2","r1i1p1f1","CanESM5","Global",49,288.320922851562
"1pctCO2","r1i1p1f1","CanESM5","Global",50,288.475799560547
"1pctCO2","r1i1p1f1","CanESM5","Global",51,288.579376220703
"1pctCO2","r1i1p1f1","CanESM5","Global",52,288.509002685547
"1pctCO2","r1i1p1f1","CanESM5","Global",53,288.524017333984
"1pctCO2","r1i1p1f1","CanESM5","Global",54,288.483306884766
"1pctCO2","r1i1p1f1","CanESM5","Global",55,288.463897705078
"1pctCO2","r1i1p1f1","CanESM5","Global",56,288.641906738281
"1pctCO2","r1i1p1f1","CanESM5","Global",57,288.799530029297
"1pctCO2","r1i1p1f1","CanESM5","Global",58,288.661804199219
"1pctCO2","r1i1p1f1","CanESM5","Global",59,288.573394775391
"1pctCO2","r1i1p1f1","CanESM5","Global",60,288.658355712891
"1pctCO2","r1i1p1f1","CanESM5","Global",61,289.018310546875
"1pctCO2","r1i1p1f1","CanESM5","Global",62,289.130126953125
"1pctCO2","r1i1p1f1","CanESM5","Global",63,289.026550292969
"1pctCO2","r1i1p1f1","CanESM5","Global",64,289.056671142578
"1pctCO2","r1i1p1f1","CanESM5","Global",65,289.073791503906
"1pctCO2","r1i1p1f1","CanESM5","Global",66,289.190032958984
"1pctCO2","r1i1p1f1","CanESM5","Global",67,289.343566894531
"1pctCO2","r1i1p1f1","CanESM5","Global",68,289.519439697266
"1pctCO2","r1i1p1f1","CanESM5","Global",69,289.354431152344
"1pctCO2","r1i1p1f1","CanESM5","Global",70,289.302001953125
"1pctCO2","r1i1p1f1","CanESM5","Global",71,289.440948486328
"1pctCO2","r1i1p1f1","CanESM5","Global",72,289.486602783203
"1pctCO2","r1i1p1f1","CanESM5","Global",73,289.487915039062
"1pctCO2","r1i1p1f1","CanESM5","Global",74,289.531829833984
"1pctCO2","r1i1p1f1","CanESM5","Global",75,289.600311279297
"1pctCO2","r1i1p1f1","CanESM5","Global",76,289.575531005859
"1pctCO2","r1i1p1f1","CanESM5","Global",77,289.691101074219
"1pctCO2","r1i1p1f1","CanESM5","Global",78,289.789398193359
"1pctCO2","r1i1p1f1","CanESM5","Global",79,289.769897460938
"1pctCO2","r1i1p1f1","CanESM5","Global",80,289.721710205078
"1pctCO2","r1i1p1f1","CanESM5","Global",81,289.797332763672
"1pctCO2","r1i1p1f1","CanESM5","Global",82,289.849670410156
"1pctCO2","r1i1p1f1","CanESM5","Global",83,289.956939697266
"1pctCO2","r1i1p1f1","CanESM5","Global",84,290.106231689453
"1pctCO2","r1i1p1f1","CanESM5","Global",85,290.059509277344
"1pctCO2","r1i1p1f1","CanESM5","Global",86,290.012237548828
"1pctCO2","r1i1p1f1","CanESM5","Global",87,290.184936523438
"1pctCO2","r1i1p1f1","CanESM5","Global",88,290.200958251953
"1pctCO2","r1i1p1f1","CanESM5","Global",89,290.26953125
"1pctCO2","r1i1p1f1","CanESM5","Global",90,290.227386474609
"1pctCO2","r1i1p1f1","CanESM5","Global",91,290.40087890625
"1pctCO2","r1i1p1f1","CanESM5","Global",92,290.432464599609
"1pctCO2","r1i1p1f1","CanESM5","Global",93,290.543487548828
"1pctCO2","r1i1p1f1","CanESM5","Global",94,290.552001953125
"1pctCO2","r1i1p1f1","CanESM5","Global",95,290.432830810547
"1pctCO2","r1i1p1f1","CanESM5","Global",96,290.583648681641
"1pctCO2","r1i1p1f1","CanESM5","Global",97,290.839294433594
"1pctCO2","r1i1p1f1","CanESM5","Global",98,290.800140380859
"1pctCO2","r1i1p1f1","CanESM5","Global",99,290.683654785156
"1pctCO2","r1i1p1f1","CanESM5","Global",100,290.714630126953
"1pctCO2","r1i1p1f1","CanESM5","Global",101,290.864227294922
"1pctCO2","r1i1p1f1","CanESM5","Global",102,290.873565673828
"1pctCO2","r1i1p1f1","CanESM5","Global",103,291.129302978516
"1pctCO2","r1i1p1f1","CanESM5","Global",104,291.194305419922
"1pctCO2","r1i1p1f1","CanESM5","Global",105,291.077545166016
"1pctCO2","r1i1p1f1","CanESM5","Global",106,291.13525390625
"1pctCO2","r1i1p1f1","CanESM5","Global",107,291.324523925781
"1pctCO2","r1i1p1f1","CanESM5","Global",108,291.278686523438
"1pctCO2","r1i1p1f1","CanESM5","Global",109,291.425842285156
"1pctCO2","r1i1p1f1","CanESM5","Global",110,291.674560546875
"1pctCO2","r1i1p1f1","CanESM5","Global",111,291.506469726562
"1pctCO2","r1i1p1f1","CanESM5","Global",112,291.436096191406
"1pctCO2","r1i1p1f1","CanESM5","Global",113,291.650573730469
"1pctCO2","r1i1p1f1","CanESM5","Global",114,291.740600585938
"1pctCO2","r1i1p1f1","CanESM5","Global",115,291.858032226562
"1pctCO2","r1i1p1f1","CanESM5","Global",116,291.865600585938
"1pctCO2","r1i1p1f1","CanESM5","Global",117,291.8525390625
"1pctCO2","r1i1p1f1","CanESM5","Global",118,291.917022705078
"1pctCO2","r1i1p1f1","CanESM5","Global",119,292.175231933594
"1pctCO2","r1i1p1f1","CanESM5","Global",120,292.148834228516
"1pctCO2","r1i1p1f1","CanESM5","Global",121,292.120391845703
"1pctCO2","r1i1p1f1","CanESM5","Global",122,292.281036376953
"1pctCO2","r1i1p1f1","CanESM5","Global",123,292.306488037109
"1pctCO2","r1i1p1f1","CanESM5","Global",124,292.235046386719
"1pctCO2","r1i1p1f1","CanESM5","Global",125,292.329193115234
"1pctCO2","r1i1p1f1","CanESM5","Global",126,292.612396240234
"1pctCO2","r1i1p1f1","CanESM5","Global",127,292.646484375
"1pctCO2","r1i1p1f1","CanESM5","Global",128,292.513977050781
"1pctCO2","r1i1p1f1","CanESM5","Global",129,292.557342529297
"1pctCO2","r1i1p1f1","CanESM5","Global",130,292.690826416016
"1pctCO2","r1i1p1f1","CanESM5","Global",131,292.751678466797
"1pctCO2","r1i1p1f1","CanESM5","Global",132,292.889099121094
"1pctCO2","r1i1p1f1","CanESM5","Global",133,292.778289794922
"1pctCO2","r1i1p1f1","CanESM5","Global",134,292.960815429688
"1pctCO2","r1i1p1f1","CanESM5","Global",135,292.913757324219
"1pctCO2","r1i1p1f1","CanESM5","Global",136,292.943481445312
"1pctCO2","r1i1p1f1","CanESM5","Global",137,293.022430419922
"1pctCO2","r1i1p1f1","CanESM5","Global",138,293.007232666016
"1pctCO2","r1i1p1f1","CanESM5","Global",139,293.093109130859
"1pctCO2","r1i1p1f1","CanESM5","Global",140,293.279083251953
"1pctCO2","r1i1p1f1","CanESM5","Global",141,293.392456054688
"1pctCO2","r1i1p1f1","CanESM5","Global",142,293.440124511719
"1pctCO2","r1i1p1f1","CanESM5","Global",143,293.538970947266
"1pctCO2","r1i1p1f1","CanESM5","Global",144,293.445953369141
"1pctCO2","r1i1p1f1","CanESM5","Global",145,293.534729003906
"1pctCO2","r1i1p1f1","CanESM5","Global",146,293.659301757812
"1pctCO2","r1i1p1f1","CanESM5","Global",147,293.732604980469
"1pctCO2","r1i1p1f1","CanESM5","Global",148,293.766265869141
"1pctCO2","r1i1p1f1","CanESM5","Global",149,293.867126464844
"1pctCO2","r1i1p1f1","CanESM5","Global",150,293.911743164062
"1pctCO2","r1i1p1f1","CESM2","Land",0,281.818634033203
"1pctCO2","r1i1p1f1","CESM2","Land",1,281.998413085938
"1pctCO2","r1i1p1f1","CESM2","Land",2,281.965515136719
"1pctCO2","r1i1p1f1","CESM2","Land",3,281.8291015625
"1pctCO2","r1i1p1f1","CESM2","Land",4,281.706970214844
"1pctCO2","r1i1p1f1","CESM2","Land",5,281.911712646484
"1pctCO2","r1i1p1f1","CESM2","Land",6,281.909973144531
"1pctCO2","r1i1p1f1","CESM2","Land",7,282.304412841797
"1pctCO2","r1i1p1f1","CESM2","Land",8,282.301422119141
"1pctCO2","r1i1p1f1","CESM2","Land",9,282.485992431641
"1pctCO2","r1i1p1f1","CESM2","Land",10,282.421875
"1pctCO2","r1i1p1f1","CESM2","Land",11,282.248718261719
"1pctCO2","r1i1p1f1","CESM2","Land",12,282.269775390625
"1pctCO2","r1i1p1f1","CESM2","Land",13,282.379852294922
"1pctCO2","r1i1p1f1","CESM2","Land",14,282.492797851562
"1pctCO2","r1i1p1f1","CESM2","Land",15,282.349029541016
"1pctCO2","r1i1p1f1","CESM2","Land",16,282.622192382812
"1pctCO2","r1i1p1f1","CESM2","Land",17,282.426696777344
"1pctCO2","r1i1p1f1","CESM2","Land",18,282.238922119141
"1pctCO2","r1i1p1f1","CESM2","Land",19,282.541076660156
"1pctCO2","r1i1p1f1","CESM2","Land",20,282.727081298828
"1pctCO2","r1i1p1f1","CESM2","Land",21,282.821350097656
"1pctCO2","r1i1p1f1","CESM2","Land",22,283.023742675781
"1pctCO2","r1i1p1f1","CESM2","Land",23,283.140686035156
"1pctCO2","r1i1p1f1","CESM2","Land",24,282.572235107422
"1pctCO2","r1i1p1f1","CESM2","Land",25,282.832061767578
"1pctCO2","r1i1p1f1","CESM2","Land",26,282.883972167969
"1pctCO2","r1i1p1f1","CESM2","Land",27,282.761749267578
"1pctCO2","r1i1p1f1","CESM2","Land",28,282.702514648438
"1pctCO2","r1i1p1f1","CESM2","Land",29,283.048217773438
"1pctCO2","r1i1p1f1","CESM2","Land",30,283.06689453125
"1pctCO2","r1i1p1f1","CESM2","Land",31,283.12939453125
"1pctCO2","r1i1p1f1","CESM2","Land",32,283.177124023438
"1pctCO2","r1i1p1f1","CESM2","Land",33,283.555877685547
"1pctCO2","r1i1p1f1","CESM2","Land",34,283.460723876953
"1pctCO2","r1i1p1f1","CESM2","Land",35,283.364654541016
"1pctCO2","r1i1p1f1","CESM2","Land",36,283.479064941406
"1pctCO2","r1i1p1f1","CESM2","Land",37,283.404296875
"1pctCO2","r1i1p1f1","CESM2","Land",38,283.283172607422
"1pctCO2","r1i1p1f1","CESM2","Land",39,283.208953857422
"1pctCO2","r1i1p1f1","CESM2","Land",40,283.991455078125
"1pctCO2","r1i1p1f1","CESM2","Land",41,283.845611572266
"1pctCO2","r1i1p1f1","CESM2","Land",42,283.366607666016
"1pctCO2","r1i1p1f1","CESM2","Land",43,283.4873046875
"1pctCO2","r1i1p1f1","CESM2","Land",44,283.576446533203
"1pctCO2","r1i1p1f1","CESM2","Land",45,284.007995605469
"1pctCO2","r1i1p1f1","CESM2","Land",46,283.627380371094
"1pctCO2","r1i1p1f1","CESM2","Land",47,283.498291015625
"1pctCO2","r1i1p1f1","CESM2","Land",48,283.821929931641
"1pctCO2","r1i1p1f1","CESM2","Land",49,284.083679199219
"1pctCO2","r1i1p1f1","CESM2","Ocean",0,289.005737304688
"1pctCO2","r1i1p1f1","CESM2","Ocean",1,289.102905273438
"1pctCO2","r1i1p1f1","CESM2","Ocean",2,289.128356933594
"1pctCO2","r1i1p1f1","CESM2","Ocean",3,289.038116455078
"1pctCO2","r1i1p1f1","CESM2","Ocean",4,289.123138427734
"1pctCO2","r1i1p1f1","CESM2","Ocean",5,289.230133056641
"1pctCO2","r1i1p1f1","CESM2","Ocean",6,289.243072509766
"1pctCO2","r1i1p1f1","CESM2","Ocean",7,289.416870117188
"1pctCO2","r1i1p1f1","CESM2","Ocean",8,289.452880859375
"1pctCO2","r1i1p1f1","CESM2","Ocean",9,289.43212890625
"1pctCO2","r1i1p1f1","CESM2","Ocean",10,289.441558837891
"1pctCO2","r1i1p1f1","CESM2","Ocean",11,289.298156738281
"1pctCO2","r1i1p1f1","CESM2","Ocean",12,289.362487792969
"1pctCO2","r1i1p1f1","CESM2","Ocean",13,289.567352294922
"1pctCO2","r1i1p1f1","CESM2","Ocean",14,289.510925292969
"1pctCO2","r1i1p1f1","CESM2","Ocean",15,289.383819580078
"1pctCO2","r1i1p1f1","CESM2","Ocean",16,289.500671386719
"1pctCO2","r1i1p1f1","CESM2","Ocean",17,289.515472412109
"1pctCO2","r1i1p1f1","CESM2","Ocean",18,289.391326904297
"1pctCO2","r1i1p1f1","CESM2","Ocean",19,289.589385986328
"1pctCO2","r1i1p1f1","CESM2","Ocean",20,289.594543457031
"1pctCO2","r1i1p1f1","CESM2","Ocean",21,289.700256347656
"1pctCO2","r1i1p1f1","CESM2","Ocean",22,289.852661132812
"1pctCO2","r1i1p1f1","CESM2","Ocean",23,289.800933837891
"1pctCO2","r1i1p1f1","CESM2","Ocean",24,289.576812744141
"1pctCO2","r1i1p1f1","CESM2","Ocean",25,289.725250244141
"1pctCO2","r1i1p1f1","CESM2","Ocean",26,289.692993164062
"1pctCO2","r1i1p1f1","CESM2","Ocean",27,289.521179199219
"1pctCO2","r1i1p1f1","CESM2","Ocean",28,289.615386962891
"1pctCO2","r1i1p1f1","CESM2","Ocean",29,289.867980957031
"1pctCO2","r1i1p1f1","CESM2","Ocean",30,289.94677734375
"1pctCO2","r1i1p1f1","CESM2","Ocean",31,289.857635498047
"1pctCO2","r1i1p1f1","CESM2","Ocean",32,289.921081542969
"1pctCO2","r1i1p1f1","CESM2","Ocean",33,290.102203369141
"1pctCO2","r1i1p1f1","CESM2","Ocean",34,290.182098388672
"1pctCO2","r1i1p1f1","CESM2","Ocean",35,290.098449707031
"1pctCO2","r1i1p1f1","CESM2","Ocean",36,290.204803466797
"1pctCO2","r1i1p1f1","CESM2","Ocean",37,290.022277832031
