"","File.x","variable","experiment","units","frequency","ensemble","model","year","value","name","rownum"
"3267","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1982,0.000339707038099751,"CESM2_historical_r2i1p1f1",3267
"3268","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1983,0.000341374157479585,"CESM2_historical_r2i1p1f1",3268
"3269","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1984,0.000342776661646836,"CESM2_historical_r2i1p1f1",3269
"3270","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1985,0.000344204338944948,"CESM2_historical_r2i1p1f1",3270
"3271","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1986,0.000345625158238221,"CESM2_historical_r2i1p1f1",3271
"3272","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1987,0.000347298869255291,"CESM2_historical_r2i1p1f1",3272
"3273","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1988,0.000349470723137508,"CESM2_historical_r2i1p1f1",3273
"3274","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1989,0.000351326321573984,"CESM2_historical_r2i1p1f1",3274
"3275","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1990,0.000352694969745341,"CESM2_historical_r2i1p1f1",3275
"3276","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1991,0.000354181426223569,"CESM2_historical_r2i1p1f1",3276
"3277","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1992,0.000355497626273905,"CESM2_historical_r2i1p1f1",3277
"3278","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1993,0.000356369378067616,"CESM2_historical_r2i1p1f1",3278
"3279","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1994,0.000357512679763074,"CESM2_historical_r2i1p1f1",3279
"3280","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1995,0.000359046437381543,"CESM2_historical_r2i1p1f1",3280
"3281","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1996,0.000361013082109751,"CESM2_historical_r2i1p1f1",3281
"3282","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1997,0.000362122084276219,"CESM2_historical_r2i1p1f1",3282
"3283","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1998,0.000364209131178543,"CESM2_historical_r2i1p1f1",3283
"3284","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",1999,0.000366173754183843,"CESM2_historical_r2i1p1f1",3284
"3285","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2000,0.000367582913602988,"CESM2_historical_r2i1p1f1",3285
"3286","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2001,0.000369364832185778,"CESM2_historical_r2i1p1f1",3286
"3287","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2002,0.000371180266426592,"CESM2_historical_r2i1p1f1",3287
"3288","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2003,0.000373346915733818,"CESM2_historical_r2i1p1f1",3288
"3289","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2004,0.000375300506817038,"CESM2_historical_r2i1p1f1",3289
"3290","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2005,0.000377003038401415,"CESM2_historical_r2i1p1f1",3290
"3291","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2006,0.000379266288282253,"CESM2_historical_r2i1p1f1",3291
"3292","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2007,0.000381042980177874,"CESM2_historical_r2i1p1f1",3292
"3293","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2008,0.000382903684929407,"CESM2_historical_r2i1p1f1",3293
"3294","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2009,0.000384671832282032,"CESM2_historical_r2i1p1f1",3294
"3295","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2010,0.000386717989197345,"CESM2_historical_r2i1p1f1",3295
"3296","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2011,0.000388781054187772,"CESM2_historical_r2i1p1f1",3296
"3297","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2012,0.000391048790352371,"CESM2_historical_r2i1p1f1",3297
"3298","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2013,0.000393563246401303,"CESM2_historical_r2i1p1f1",3298
"3299","21","co2","historical","mol mol-1","mon","r2i1p1f1","CESM2",2014,0.000395440830198448,"CESM2_historical_r2i1p1f1",3299
"3300","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2015,0.000683580756442002,"CESM2_ssp585_r2i1p1f1",3300
"3301","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2016,0.000688847983777001,"CESM2_ssp585_r2i1p1f1",3301
"3302","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2017,0.000692819559316834,"CESM2_ssp585_r2i1p1f1",3302
"3303","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2018,0.000697473719099801,"CESM2_ssp585_r2i1p1f1",3303
"3304","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2019,0.000700743178611917,"CESM2_ssp585_r2i1p1f1",3304
"3305","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2020,0.000705858526655905,"CESM2_ssp585_r2i1p1f1",3305
"3306","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2021,0.00071011438011146,"CESM2_ssp585_r2i1p1f1",3306
"3307","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2022,0.000715483958284708,"CESM2_ssp585_r2i1p1f1",3307
"3308","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2023,0.000720777264120856,"CESM2_ssp585_r2i1p1f1",3308
"3309","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2024,0.000726600043070738,"CESM2_ssp585_r2i1p1f1",3309
"3310","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2025,0.000732889044446267,"CESM2_ssp585_r2i1p1f1",3310
"3311","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2026,0.000739531861563822,"CESM2_ssp585_r2i1p1f1",3311
"3312","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2027,0.000745456078383935,"CESM2_ssp585_r2i1p1f1",3312
"3313","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2028,0.000751388025944865,"CESM2_ssp585_r2i1p1f1",3313
"3314","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2029,0.000757170758682789,"CESM2_ssp585_r2i1p1f1",3314
"3315","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2030,0.000763324709968426,"CESM2_ssp585_r2i1p1f1",3315
"3316","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2031,0.000768830931671529,"CESM2_ssp585_r2i1p1f1",3316
"3317","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2032,0.000775774646519815,"CESM2_ssp585_r2i1p1f1",3317
"3318","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2033,0.00078262634225453,"CESM2_ssp585_r2i1p1f1",3318
"3319","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2034,0.000789619838319824,"CESM2_ssp585_r2i1p1f1",3319
"3320","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2035,0.000796109025792685,"CESM2_ssp585_r2i1p1f1",3320
"3321","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2036,0.000802331044205247,"CESM2_ssp585_r2i1p1f1",3321
"3322","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2037,0.000810133227187131,"CESM2_ssp585_r2i1p1f1",3322
"3323","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2038,0.000817882860354223,"CESM2_ssp585_r2i1p1f1",3323
"3324","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2039,0.000826047305614468,"CESM2_ssp585_r2i1p1f1",3324
"3325","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2040,0.000833049054190707,"CESM2_ssp585_r2i1p1f1",3325
"3326","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2041,0.000842007282173428,"CESM2_ssp585_r2i1p1f1",3326
"3327","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2042,0.00084983976811645,"CESM2_ssp585_r2i1p1f1",3327
"3328","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2043,0.000858182846539531,"CESM2_ssp585_r2i1p1f1",3328
"3329","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2044,0.000866419275291175,"CESM2_ssp585_r2i1p1f1",3329
"3330","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2045,0.000875061012369554,"CESM2_ssp585_r2i1p1f1",3330
"3331","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2046,0.000884657129940805,"CESM2_ssp585_r2i1p1f1",3331
"3332","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2047,0.000894186273387955,"CESM2_ssp585_r2i1p1f1",3332
"3333","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2048,0.000902675597904386,"CESM2_ssp585_r2i1p1f1",3333
"3334","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2049,0.000913399199419002,"CESM2_ssp585_r2i1p1f1",3334
"3335","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2050,0.000923264115710156,"CESM2_ssp585_r2i1p1f1",3335
"3336","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2051,0.000933377821126298,"CESM2_ssp585_r2i1p1f1",3336
"3337","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2052,0.000943036317737182,"CESM2_ssp585_r2i1p1f1",3337
"3338","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2053,0.00095333958649829,"CESM2_ssp585_r2i1p1f1",3338
"3339","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2054,0.000965205540670834,"CESM2_ssp585_r2i1p1f1",3339
"3340","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2055,0.000975084379649751,"CESM2_ssp585_r2i1p1f1",3340
"3341","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2056,0.000987679220925581,"CESM2_ssp585_r2i1p1f1",3341
"3342","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2057,0.000999346739884164,"CESM2_ssp585_r2i1p1f1",3342
"3343","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2058,0.00101186124429814,"CESM2_ssp585_r2i1p1f1",3343
"3344","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2059,0.00102424753724663,"CESM2_ssp585_r2i1p1f1",3344
"3345","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2060,0.00103585678934192,"CESM2_ssp585_r2i1p1f1",3345
"3346","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2061,0.00104942091558123,"CESM2_ssp585_r2i1p1f1",3346
"3347","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2062,0.00106251689397976,"CESM2_ssp585_r2i1p1f1",3347
"3348","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2063,0.00107584842501223,"CESM2_ssp585_r2i1p1f1",3348
"3349","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2064,0.00108980089653899,"CESM2_ssp585_r2i1p1f1",3349
"3350","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2065,0.00110321781974298,"CESM2_ssp585_r2i1p1f1",3350
"3351","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2066,0.00111755576698062,"CESM2_ssp585_r2i1p1f1",3351
"3352","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2067,0.00113253929165397,"CESM2_ssp585_r2i1p1f1",3352
"3353","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2068,0.00114685713254618,"CESM2_ssp585_r2i1p1f1",3353
"3354","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2069,0.0011624713456365,"CESM2_ssp585_r2i1p1f1",3354
"3355","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2070,0.00117747379712927,"CESM2_ssp585_r2i1p1f1",3355
"3356","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2071,0.0011939458311154,"CESM2_ssp585_r2i1p1f1",3356
"3357","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2072,0.00121073789371537,"CESM2_ssp585_r2i1p1f1",3357
"3358","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2073,0.00122710649138529,"CESM2_ssp585_r2i1p1f1",3358
"3359","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2074,0.00124281009076457,"CESM2_ssp585_r2i1p1f1",3359
"3360","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2075,0.00125932736019379,"CESM2_ssp585_r2i1p1f1",3360
"3361","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2076,0.00127658490264931,"CESM2_ssp585_r2i1p1f1",3361
"3362","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2077,0.00129389974984631,"CESM2_ssp585_r2i1p1f1",3362
"3363","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2078,0.00131197903272457,"CESM2_ssp585_r2i1p1f1",3363
"3364","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2079,0.00132900264383662,"CESM2_ssp585_r2i1p1f1",3364
"3365","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2080,0.00134791257898982,"CESM2_ssp585_r2i1p1f1",3365
"3366","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2081,0.00136469893132024,"CESM2_ssp585_r2i1p1f1",3366
"3367","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2082,0.00138330721652785,"CESM2_ssp585_r2i1p1f1",3367
"3368","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2083,0.00140172857014558,"CESM2_ssp585_r2i1p1f1",3368
"3369","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2084,0.00142035206698015,"CESM2_ssp585_r2i1p1f1",3369
"3370","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2085,0.00143770828933597,"CESM2_ssp585_r2i1p1f1",3370
"3371","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2086,0.00145622998870232,"CESM2_ssp585_r2i1p1f1",3371
"3372","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2087,0.00147467596269079,"CESM2_ssp585_r2i1p1f1",3372
"3373","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2088,0.00149338569917006,"CESM2_ssp585_r2i1p1f1",3373
"3374","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2089,0.00151024216815842,"CESM2_ssp585_r2i1p1f1",3374
"3375","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2090,0.00152933840277742,"CESM2_ssp585_r2i1p1f1",3375
"3376","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2091,0.00154848374140953,"CESM2_ssp585_r2i1p1f1",3376
"3377","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2092,0.00156720993757488,"CESM2_ssp585_r2i1p1f1",3377
"3378","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2093,0.00158484901009941,"CESM2_ssp585_r2i1p1f1",3378
"3379","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2094,0.00160404425902455,"CESM2_ssp585_r2i1p1f1",3379
"3380","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2095,0.00162286874252368,"CESM2_ssp585_r2i1p1f1",3380
"3381","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2096,0.00164107121528947,"CESM2_ssp585_r2i1p1f1",3381
"3382","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2097,0.00166041021653244,"CESM2_ssp585_r2i1p1f1",3382
"3383","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2098,0.00167752724816297,"CESM2_ssp585_r2i1p1f1",3383
"3384","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2099,0.00169690407486388,"CESM2_ssp585_r2i1p1f1",3384
"3385","22","co2","ssp585","mol mol-1","mon","r2i1p1f1","CESM2",2100,0.00171502857043978,"CESM2_ssp585_r2i1p1f1",3385
"3386","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1850,0.000284877505366584,"CESM2_historical_r3i1p1f1",3386
"3387","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1851,0.000284911908288774,"CESM2_historical_r3i1p1f1",3387
"3388","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1852,0.000285052757576341,"CESM2_historical_r3i1p1f1",3388
"3389","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1853,0.000285261399913141,"CESM2_historical_r3i1p1f1",3389
"3390","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1854,0.000285390190264776,"CESM2_historical_r3i1p1f1",3390
"3391","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1855,0.000285365694833117,"CESM2_historical_r3i1p1f1",3391
"3392","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1856,0.000285582931792131,"CESM2_historical_r3i1p1f1",3392
"3393","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1857,0.000285673746675653,"CESM2_historical_r3i1p1f1",3393
"3394","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1858,0.00028590517185888,"CESM2_historical_r3i1p1f1",3394
"3395","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1859,0.000286043435966216,"CESM2_historical_r3i1p1f1",3395
"3396","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1860,0.00028592717207968,"CESM2_historical_r3i1p1f1",3396
"3397","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1861,0.000286147505657154,"CESM2_historical_r3i1p1f1",3397
"3398","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1862,0.000286456854146274,"CESM2_historical_r3i1p1f1",3398
"3399","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1863,0.000286554411856612,"CESM2_historical_r3i1p1f1",3399
"3400","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1864,0.000286811934588216,"CESM2_historical_r3i1p1f1",3400
"3401","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1865,0.000286979370318031,"CESM2_historical_r3i1p1f1",3401
"3402","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1866,0.000287016486560835,"CESM2_historical_r3i1p1f1",3402
"3403","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1867,0.000287163887673313,"CESM2_historical_r3i1p1f1",3403
"3404","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1868,0.000287538788321338,"CESM2_historical_r3i1p1f1",3404
"3405","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1869,0.000287579827403129,"CESM2_historical_r3i1p1f1",3405
"3406","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1870,0.000287668354704028,"CESM2_historical_r3i1p1f1",3406
"3407","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1871,0.000287870378728686,"CESM2_historical_r3i1p1f1",3407
"3408","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1872,0.000287922182201313,"CESM2_historical_r3i1p1f1",3408
"3409","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1873,0.000288311817326786,"CESM2_historical_r3i1p1f1",3409
"3410","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1874,0.000288361278966222,"CESM2_historical_r3i1p1f1",3410
"3411","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1875,0.000288667077677518,"CESM2_historical_r3i1p1f1",3411
"3412","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1876,0.000288751146617069,"CESM2_historical_r3i1p1f1",3412
"3413","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1877,0.000289217946208149,"CESM2_historical_r3i1p1f1",3413
"3414","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1878,0.000289217617680063,"CESM2_historical_r3i1p1f1",3414
"3415","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1879,0.000289486960667295,"CESM2_historical_r3i1p1f1",3415
"3416","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1880,0.000289610881405814,"CESM2_historical_r3i1p1f1",3416
"3417","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1881,0.000290019942897248,"CESM2_historical_r3i1p1f1",3417
"3418","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1882,0.00029022908709823,"CESM2_historical_r3i1p1f1",3418
"3419","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1883,0.000290540028179857,"CESM2_historical_r3i1p1f1",3419
"3420","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1884,0.000290610637639886,"CESM2_historical_r3i1p1f1",3420
"3421","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1885,0.000291013776902427,"CESM2_historical_r3i1p1f1",3421
"3422","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1886,0.000291295666736824,"CESM2_historical_r3i1p1f1",3422
"3423","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1887,0.000291536069351867,"CESM2_historical_r3i1p1f1",3423
"3424","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1888,0.000291771348883451,"CESM2_historical_r3i1p1f1",3424
"3425","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1889,0.000292207665341148,"CESM2_historical_r3i1p1f1",3425
"3426","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1890,0.000292432122177409,"CESM2_historical_r3i1p1f1",3426
"3427","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1891,0.000292937164670527,"CESM2_historical_r3i1p1f1",3427
"3428","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1892,0.000293268509943912,"CESM2_historical_r3i1p1f1",3428
"3429","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1893,0.000293716868046525,"CESM2_historical_r3i1p1f1",3429
"3430","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1894,0.000294037420564454,"CESM2_historical_r3i1p1f1",3430
"3431","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1895,0.000294137120135302,"CESM2_historical_r3i1p1f1",3431
"3432","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1896,0.000294475697232561,"CESM2_historical_r3i1p1f1",3432
"3433","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1897,0.00029486248077304,"CESM2_historical_r3i1p1f1",3433
"3434","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1898,0.000295154350723397,"CESM2_historical_r3i1p1f1",3434
"3435","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1899,0.000295463448521594,"CESM2_historical_r3i1p1f1",3435
"3436","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1850,0.000289123962420363,"CESM2_historical_r3i1p1f1",3436
"3437","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1851,0.000289517871102306,"CESM2_historical_r3i1p1f1",3437
"3438","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1852,0.000289821786313585,"CESM2_historical_r3i1p1f1",3438
"3439","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1853,0.000290118183654763,"CESM2_historical_r3i1p1f1",3439
"3440","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1854,0.000290233728026223,"CESM2_historical_r3i1p1f1",3440
"3441","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1855,0.000290637234309993,"CESM2_historical_r3i1p1f1",3441
"3442","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1856,0.000290938492167948,"CESM2_historical_r3i1p1f1",3442
"3443","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1857,0.000291514624479073,"CESM2_historical_r3i1p1f1",3443
"3444","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1858,0.000291684265358437,"CESM2_historical_r3i1p1f1",3444
"3445","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1859,0.000291808428902495,"CESM2_historical_r3i1p1f1",3445
"3446","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1860,0.000292405618255408,"CESM2_historical_r3i1p1f1",3446
"3447","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1861,0.00029278340266406,"CESM2_historical_r3i1p1f1",3447
"3448","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1862,0.000293178983890101,"CESM2_historical_r3i1p1f1",3448
"3449","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1863,0.000293072201609714,"CESM2_historical_r3i1p1f1",3449
"3450","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1864,0.00029352148135634,"CESM2_historical_r3i1p1f1",3450
"3451","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1865,0.000293780154985593,"CESM2_historical_r3i1p1f1",3451
"3452","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1866,0.000294239014420848,"CESM2_historical_r3i1p1f1",3452
"3453","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1867,0.00029440208020832,"CESM2_historical_r3i1p1f1",3453
"3454","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1868,0.000294652210520798,"CESM2_historical_r3i1p1f1",3454
"3455","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1869,0.000294883594133315,"CESM2_historical_r3i1p1f1",3455
"3456","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1870,0.000294907927374292,"CESM2_historical_r3i1p1f1",3456
"3457","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1871,0.000295504585675378,"CESM2_historical_r3i1p1f1",3457
"3458","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1872,0.000295700850672628,"CESM2_historical_r3i1p1f1",3458
"3459","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1873,0.000296274207074296,"CESM2_historical_r3i1p1f1",3459
"3460","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1874,0.000296374449879101,"CESM2_historical_r3i1p1f1",3460
"3461","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1875,0.000296734142862697,"CESM2_historical_r3i1p1f1",3461
"3462","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1876,0.000297135895036787,"CESM2_historical_r3i1p1f1",3462
"3463","23","co2","historical","mol mol-1","mon","r3i1p1f1","CESM2",1877,0.000297386874747249,"CESM2_historical_r3i1p1f1",3463
