"model","experiment","ensemble","variable","year","value","units"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2058,51.2075,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2059,50.8192,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2060,50.9839,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2061,51.0937,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2062,51.1045,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2063,51.7594,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2064,50.5959,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2065,52.2314,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2066,51.8132,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2067,51.8331,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2068,52.1119,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2069,52.1732,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2070,51.4658,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2071,53.7247,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2072,52.9257,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2073,53.2293,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2074,53.2814,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2075,54.0928,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2076,52.9613,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2077,54.7004,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2078,54.4984,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2079,54.6074,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2080,54.1143,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2081,54.8826,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2082,55.0178,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2083,55.1552,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2084,55.8224,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2085,57.2612,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2086,55.6989,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2087,57.1522,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2088,57.2192,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2089,56.4661,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2090,56.9429,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2091,56.566,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2092,55.9502,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2093,57.6367,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2094,57.8773,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2095,56.9579,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2096,57.6994,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2097,57.2568,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2098,57.226,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2099,59.2788,"Pg/yr"
"CNRM-ESM2-1","ssp585","r1i1p1f2","rh",2100,57.5685,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2015,43.8588,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2016,44.5193,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2017,42.9741,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2018,44.0084,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2019,43.8809,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2020,43.8854,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2021,44.1877,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2022,44.695,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2023,44.4921,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2024,44.7761,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2025,45.5741,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2026,45.6389,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2027,44.3068,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2028,44.2459,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2029,45.4667,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2030,44.8987,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2031,46.2581,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2032,45.3898,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2033,45.0573,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2034,45.8725,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2035,45.6394,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2036,46.2523,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2037,46.2442,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2038,46.6894,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2039,47.3941,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2040,47.462,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2041,47.2075,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2042,47.8765,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2043,47.8388,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2044,48.1923,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2045,49.1601,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2046,47.2428,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2047,48.7917,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2048,49.3521,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2049,48.5641,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2050,48.8087,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2051,50.5776,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2052,48.7168,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2053,49.2286,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2054,48.6666,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2055,50.5025,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2056,50.223,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2057,51.5337,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2058,50.8474,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2059,50.5258,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2060,51.3315,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2061,50.5443,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2062,51.5081,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2063,51.231,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2064,52.7199,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2065,53.1787,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2066,51.2536,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2067,52.4401,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2068,53.0647,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2069,52.3274,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2070,51.6296,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2071,52.5638,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2072,52.36,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2073,52.2053,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2074,54.1365,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2075,54.6115,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2076,55.2416,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2077,55.704,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2078,54.4707,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2079,54.8831,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2080,54.5603,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2081,56.7636,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2082,56.0494,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2083,54.4377,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2084,55.2816,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2085,55.8048,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2086,56.6516,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2087,55.5985,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2088,56.4464,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2089,56.0043,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2090,56.4486,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2091,57.9954,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2092,56.5468,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2093,57.7487,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2094,57.5174,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2095,57.7494,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2096,58.1229,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2097,58.8012,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2098,58.401,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2099,56.722,"Pg/yr"
"CNRM-ESM2-1","ssp585","r2i1p1f2","rh",2100,58.0999,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2015,43.9276,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2016,43.7422,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2017,43.4437,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2018,44.0346,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2019,43.9469,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2020,44.3038,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2021,45.1283,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2022,44.7447,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2023,44.5223,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2024,44.3666,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2025,44.6601,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2026,45.2551,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2027,46.1502,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2028,45.5035,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2029,44.9048,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2030,44.9822,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2031,45.4956,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2032,44.6452,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2033,45.3945,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2034,45.5017,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2035,46.9782,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2036,46.2558,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2037,46.8853,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2038,46.3339,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2039,46.5319,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2040,47.3413,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2041,48.1558,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2042,47.1846,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2043,48.9811,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2044,48.3657,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2045,48.4261,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2046,48.2559,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2047,48.1674,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2048,49.0861,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2049,50.1268,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2050,49.9827,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2051,49.0169,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2052,49.7479,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2053,50.9749,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2054,50.3616,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2055,50.2934,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2056,50.9816,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2057,51.3043,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2058,50.6651,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2059,50.5597,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2060,51.7104,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2061,50.9878,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2062,50.744,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2063,52.3973,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2064,51.2987,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2065,52.7864,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2066,52.3275,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2067,52.4287,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2068,52.4856,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2069,53.5232,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2070,53.9204,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2071,52.3785,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2072,54.5335,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2073,55.1445,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2074,54.7898,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2075,55.3769,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2076,55.4376,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2077,54.5266,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2078,53.0805,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2079,55.7144,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2080,54.5085,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2081,54.5114,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2082,55.3176,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2083,54.3563,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2084,56.1808,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2085,56.2836,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2086,56.2396,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2087,55.4823,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2088,57.0198,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2089,56.5083,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2090,57.1484,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2091,57.1164,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2092,58.0525,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2093,57.6067,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2094,56.7487,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2095,57.7337,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2096,56.4207,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2097,58.4142,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2098,57.9443,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2099,57.6633,"Pg/yr"
"CNRM-ESM2-1","ssp585","r3i1p1f2","rh",2100,57.4252,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2015,44.1153,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2016,44.5163,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2017,44.1495,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2018,44.1651,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2019,45.342,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2020,43.8352,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2021,44.667,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2022,45.4937,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2023,44.5712,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2024,45.3429,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2025,45.4861,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2026,46.2535,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2027,45.8677,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2028,45.6137,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2029,45.9219,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2030,46.3506,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2031,46.6002,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2032,47.5743,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2033,46.4857,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2034,47.3284,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2035,46.9732,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2036,48.0052,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2037,48.7445,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2038,47.688,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2039,48.0387,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2040,48.422,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2041,47.6137,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2042,47.7095,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2043,48.3166,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2044,49.0441,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2045,49.8606,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2046,49.596,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2047,48.9231,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2048,49.4303,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2049,49.7291,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2050,49.8581,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2051,50.0631,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2052,49.8403,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2053,50.2893,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2054,50.976,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2055,50.2902,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2056,49.999,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2057,50.6186,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2058,50.6768,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2059,51.0851,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2060,50.2072,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2061,51.7713,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2062,51.8155,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2063,52.556,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2064,52.3309,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2065,52.3606,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2066,53.4923,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2067,52.2469,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2068,52.3628,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2069,52.7338,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2070,54.3156,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2071,53.0224,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2072,52.4088,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2073,54.6232,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2074,53.5409,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2075,54.4583,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2076,52.6698,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2077,54.2074,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2078,53.5871,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2079,55.4925,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2080,54.5795,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2081,55.3752,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2082,56.2096,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2083,54.824,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2084,54.6894,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2085,56.2817,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2086,54.9356,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2087,56.5907,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2088,57.6769,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2089,56.6025,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2090,56.3175,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2091,56.6207,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2092,56.786,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2093,57.2124,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2094,57.2598,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2095,59.5542,"Pg/yr"
"CNRM-ESM2-1","ssp585","r4i1p1f2","rh",2096,57.4004,"Pg/yr"
