"Ensemble_Model","Data","Time","Temp"
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9670701.25,287.543304443359
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9680701.25,287.343963623047
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9690701.25,287.427307128906
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9700701.25,287.635955810547
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9710701.25,287.567199707031
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9720701.25,287.508941650391
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9730701.25,287.473510742188
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9740701.25,287.312805175781
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9750701.25,287.495178222656
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9760701.25,287.635009765625
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9770701.25,287.63232421875
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9780701.25,287.703582763672
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9790701.25,287.743865966797
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9800701.25,287.728393554688
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9810701.25,287.775451660156
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9820701.25,287.86181640625
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9830701.25,287.752624511719
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9840701.25,287.953308105469
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9850701.25,287.9599609375
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9860701.25,287.870880126953
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9870701.25,288.044860839844
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9880701.25,287.861907958984
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9890701.25,287.965942382812
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9900701.25,288.012939453125
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9910701.25,288.022369384766
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9920701.25,288.141906738281
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9930701.25,288.133911132812
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9940701.25,288.245178222656
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9950701.25,288.213348388672
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9960701.25,288.325378417969
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9970701.25,288.148284912109
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9980701.25,288.203247070312
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",9990701.25,288.343627929688
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10000701.25,288.321166992188
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10010701.25,288.358306884766
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10020701.25,288.362701416016
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10030701.25,288.432525634766
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10040701.25,288.544525146484
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10050701.25,288.64208984375
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10060701.25,288.651153564453
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10070701.25,288.558380126953
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10080701.25,288.552520751953
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10090701.25,288.551300048828
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10100701.25,288.685546875
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10110701.25,288.911956787109
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10120701.25,288.604339599609
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10130701.25,288.745849609375
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10140701.25,288.752746582031
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10150701.25,289.006927490234
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10160701.25,289.064819335938
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10170701.25,288.894561767578
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10180701.25,289.053527832031
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10190701.25,289.162017822266
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10200701.25,289.103057861328
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10210701.25,289.177337646484
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10220701.25,289.125305175781
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10230701.25,289.196594238281
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10240701.25,289.19140625
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10250701.25,289.416687011719
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10260701.25,289.572845458984
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10270701.25,289.585632324219
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10280701.25,289.695068359375
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10290701.25,289.533386230469
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10300701.25,289.7333984375
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10310701.25,289.794647216797
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10320701.25,289.673950195312
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10330701.25,289.674560546875
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10340701.25,289.749450683594
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10350701.25,289.862548828125
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10360701.25,289.817016601562
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10370701.25,289.864715576172
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10380701.25,290.023712158203
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10390701.25,290.064331054688
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10400701.25,290.188629150391
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10410701.25,290.118072509766
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10420701.25,290.098266601562
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10430701.25,290.189971923828
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10440701.25,290.332336425781
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10450701.25,290.317474365234
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10460701.25,290.480438232422
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10470701.25,290.371032714844
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10480701.25,290.488983154297
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10490701.25,290.484283447266
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10500701.25,290.415863037109
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10510701.25,290.631896972656
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10520701.25,290.572875976562
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10530701.25,290.745971679688
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10540701.25,290.868438720703
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10550701.25,290.863128662109
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10560701.25,290.906921386719
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10570701.25,290.866851806641
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10580701.25,290.981475830078
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10590701.25,290.923858642578
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10600701.25,291.119812011719
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10610701.25,291.082427978516
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10620701.25,291.216369628906
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10630701.25,291.109771728516
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10640701.25,291.301788330078
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10650701.25,291.429931640625
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10660701.25,291.527740478516
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10670701.25,291.356140136719
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10680701.25,291.572967529297
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10690701.25,291.692993164062
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10700701.25,291.614166259766
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10710701.25,291.846435546875
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10720701.25,291.798278808594
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10730701.25,291.797241210938
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10740701.25,291.973052978516
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10750701.25,291.759643554688
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10760701.25,291.834411621094
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10770701.25,291.8896484375
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10780701.25,291.938293457031
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10790701.25,292.190277099609
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10800701.25,292.241516113281
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10810701.25,292.175109863281
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10820701.25,292.277038574219
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10830701.25,292.23486328125
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10840701.25,292.513031005859
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10850701.25,292.492279052734
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10860701.25,292.574066162109
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10870701.25,292.613677978516
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10880701.25,292.587829589844
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10890701.25,292.711303710938
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10900701.25,292.732513427734
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10910701.25,292.773498535156
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10920701.25,292.9423828125
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10930701.25,293.150115966797
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10940701.25,293.137390136719
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10950701.25,293.174194335938
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10960701.25,293.338531494141
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10970701.25,293.031677246094
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10980701.25,293.036041259766
"1pctCO2_r1i1p1f1_ACCESS-CM2","Global",10990701.25,293.229187011719
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1010701.25,281.7509765625
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1020701.25,282.055541992188
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1030701.25,282.114227294922
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1040701.25,281.689727783203
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1050701.25,281.897521972656
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1060701.25,281.926055908203
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1070701.25,281.810913085938
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1080701.25,282.169067382812
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1090701.25,282.480224609375
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1100701.25,282.221221923828
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1110701.25,282.356018066406
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1120701.25,282.328430175781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1130701.25,282.649505615234
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1140701.25,282.549011230469
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1150701.25,282.431365966797
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1160701.25,282.827301025391
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1170701.25,282.689361572266
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1180701.25,282.848266601562
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1190701.25,282.682098388672
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1200701.25,282.772369384766
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1210701.25,282.685821533203
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1220701.25,282.810333251953
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1230701.25,282.718322753906
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1240701.25,282.951751708984
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1250701.25,282.759033203125
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1260701.25,282.929504394531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1270701.25,283.105743408203
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1280701.25,283.16943359375
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1290701.25,283.274108886719
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1300701.25,282.983367919922
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1310701.25,283.014617919922
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1320701.25,283.120452880859
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1330701.25,283.392730712891
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1340701.25,283.186767578125
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1350701.25,283.259674072266
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1360701.25,283.179290771484
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1370701.25,283.23974609375
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1380701.25,283.386291503906
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1390701.25,283.545318603516
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1400701.25,283.355560302734
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1410701.25,283.239624023438
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1420701.25,283.447692871094
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1430701.25,283.601776123047
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1440701.25,283.675933837891
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1450701.25,283.665740966797
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1460701.25,283.635681152344
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1470701.25,283.916656494141
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1480701.25,283.770721435547
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1490701.25,283.732238769531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1500701.25,283.619873046875
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1510701.25,283.584197998047
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1520701.25,283.76904296875
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1530701.25,283.916534423828
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1540701.25,283.967315673828
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1550701.25,283.95703125
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1560701.25,283.874359130859
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1570701.25,284.084564208984
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1580701.25,284.142120361328
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1590701.25,284.181457519531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1600701.25,284.314270019531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1610701.25,284.398620605469
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1620701.25,284.592071533203
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1630701.25,284.525177001953
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1640701.25,284.411315917969
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1650701.25,284.502960205078
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1660701.25,284.652282714844
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1670701.25,284.819580078125
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1680701.25,284.627838134766
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1690701.25,284.203430175781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1700701.25,284.635650634766
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1710701.25,284.713012695312
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1720701.25,284.856018066406
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1730701.25,284.729888916016
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1740701.25,284.754669189453
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1750701.25,284.947692871094
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1760701.25,285.157257080078
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1770701.25,284.960388183594
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1780701.25,285.248748779297
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1790701.25,285.355346679688
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1800701.25,285.021301269531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1810701.25,285.310791015625
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1820701.25,285.334655761719
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1830701.25,285.586730957031
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1840701.25,285.417419433594
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1850701.25,285.342315673828
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1860701.25,285.583648681641
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1870701.25,285.365539550781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1880701.25,285.354370117188
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1890701.25,285.568969726562
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1900701.25,285.514556884766
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1910701.25,285.498382568359
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1920701.25,285.712127685547
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1930701.25,285.374694824219
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1940701.25,285.758697509766
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1950701.25,285.978302001953
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1960701.25,285.78759765625
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1970701.25,285.994018554688
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1980701.25,285.820098876953
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",1990701.25,286.018463134766
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2000701.25,286.107208251953
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2010701.25,286.431945800781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2020701.25,286.203186035156
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2030701.25,286.156463623047
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2040701.25,286.100219726562
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2050701.25,286.245910644531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2060701.25,286.260925292969
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2070701.25,286.396789550781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2080701.25,286.426849365234
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2090701.25,286.448455810547
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2100701.25,286.828094482422
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2110701.25,286.788452148438
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2120701.25,286.365051269531
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2130701.25,286.801422119141
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2140701.25,286.359527587891
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2150701.25,286.761413574219
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2160701.25,286.940704345703
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2170701.25,286.920989990234
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2180701.25,286.759643554688
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2190701.25,286.800109863281
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2200701.25,286.938110351562
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2210701.25,287.361541748047
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2220701.25,287.234283447266
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2230701.25,287.241271972656
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2240701.25,287.377960205078
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2250701.25,287.260009765625
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2260701.25,287.249633789062
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2270701.25,287.248596191406
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2280701.25,287.595825195312
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2290701.25,287.475372314453
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2300701.25,287.659332275391
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2310701.25,287.614196777344
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2320701.25,287.735717773438
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2330701.25,287.515899658203
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2340701.25,287.828063964844
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2350701.25,287.658813476562
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2360701.25,288.033050537109
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2370701.25,287.934356689453
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2380701.25,287.654846191406
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2390701.25,288.372589111328
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2400701.25,287.912414550781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2410701.25,287.778869628906
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2420701.25,288.240081787109
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2430701.25,288.242797851562
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2440701.25,288.362243652344
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2450701.25,288.492645263672
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2460701.25,288.326202392578
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2470701.25,288.862945556641
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2480701.25,288.531585693359
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2490701.25,288.300262451172
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Land",2500701.25,288.895202636719
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1010701.25,289.753112792969
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1020701.25,289.879455566406
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1030701.25,289.841217041016
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1040701.25,289.710906982422
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1050701.25,289.8740234375
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1060701.25,289.885833740234
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1070701.25,289.910186767578
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1080701.25,290.093933105469
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1090701.25,290.102661132812
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1100701.25,290.040954589844
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1110701.25,290.092956542969
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1120701.25,290.006439208984
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1130701.25,290.188781738281
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1140701.25,290.118225097656
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1150701.25,290.127624511719
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1160701.25,290.265045166016
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1170701.25,290.347686767578
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1180701.25,290.325439453125
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1190701.25,290.31005859375
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1200701.25,290.193145751953
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1210701.25,290.281555175781
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1220701.25,290.346710205078
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1230701.25,290.251678466797
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1240701.25,290.402038574219
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1250701.25,290.460327148438
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1260701.25,290.475616455078
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1270701.25,290.486328125
"1pctCO2_r1i1p1f1_ACCESS-ESM1-5","Ocean",1280701.25,290.542083740234
